NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-10-07,4.03,",,W",,,0.20,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,79,",,W",59,",,W",,,260,",,W",230,",,W",13.0,",,W",21.9,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-10-08,7.83,",,W",,,0.02,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,64,",,W",57,",,W",,,50,",,W",40,",,W",16.1,",,W",25.9,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-10-09,10.51,",,W",,,0.54,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,59,",,W",51,",,W",,,40,",,W",30,",,W",17.0,",,W",25.9,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-10-10,9.62,",,W",,,0.00,"T,,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,71,",,W",53,",,W",,,60,",,W",50,",,W",17.0,",,W",28.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-10-11,9.17,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,64,",,W",55,",,W",,,50,",,W",50,",,W",19.9,",,W",29.1,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-10-12,3.58,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,67,",,W",55,",,W",,,40,",,W",20,",,W",12.1,",,W",16.1,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-10-13,2.01,",,W",,,0.00,"T,,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,67,",,W",53,",,W",,,50,",,W",280,",,W",8.1,",,W",12.1,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-10-14,4.03,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,72,",,W",58,",,W",,,240,",,W",230,",,W",15.0,",,W",23.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-10-15,2.91,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,64,",,W",51,",,W",,,50,",,W",50,",,W",8.9,",,W",13.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-10-16,6.49,",,W",,,1.83,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,66,",,W",52,",,W",,,280,",,W",270,",,W",21.0,",,W",38.9,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-10-17,11.63,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,57,",,W",51,",,W",,,270,",,W",270,",,W",23.0,",,W",40.9,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-10-18,8.72,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,58,",,W",47,",,W",,,300,",,W",290,",,W",17.0,",,W",31.1,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-10-19,2.68,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,60,",,W",43,",,W",,,240,",,W",240,",,W",8.9,",,W",13.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-10-20,4.47,",,W",,,0.54,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,59,",,W",49,",,W",,,40,",,W",50,",,W",14.1,",,W",19.0,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-10-21,4.03,",,W",,,0.00,"T,,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,67,",,W",51,",,W",,,40,",,W",20,",,W",12.1,",,W",18.1,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-10-22,4.47,",,W",,,0.57,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,63,",,W",55,",,W",,,140,",,W",140,",,W",13.0,",,W",21.9,",,W",1,",,W",,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-10-23,6.26,",,W",,,0.01,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,65,",,W",54,",,W",,,280,",,W",280,",,W",15.0,",,W",23.0,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-10-24,3.13,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,67,",,W",50,",,W",,,250,",,W",230,",,W",12.1,",,W",21.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-10-25,2.91,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,65,",,W",52,",,W",,,240,",,W",230,",,W",10.1,",,W",17.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-10-26,3.36,",,W",,,0.01,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,63,",,W",52,",,W",,,40,",,W",40,",,W",12.1,",,W",17.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-10-27,4.92,",,W",,,1.38,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,67,",,W",55,",,W",,,140,",,W",120,",,W",14.1,",,W",25.1,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-10-28,3.58,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,63,",,W",55,",,W",,,40,",,W",40,",,W",13.0,",,W",18.1,",,W",1,",,W",,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-10-29,4.03,",,W",,,0.07,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,59,",,W",54,",,W",,,70,",,W",120,",,W",8.9,",,W",14.1,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-10-30,3.13,",,W",,,0.06,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,63,",,W",58,",,W",,,60,",,W",40,",,W",10.1,",,W",15.0,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-10-31,5.14,",,W",,,0.54,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,71,",,W",60,",,W",,,240,",,W",140,",,W",15.0,",,W",28.0,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-01,9.40,",,W",,,0.11,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,71,",,W",42,",,W",,,280,",,W",280,",,W",21.9,",,W",35.1,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-02,3.80,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,53,",,W",40,",,W",,,280,",,W",280,",,W",10.1,",,W",17.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-03,4.92,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,54,",,W",42,",,W",,,280,",,W",290,",,W",13.0,",,W",18.1,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-04,3.13,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,56,",,W",41,",,W",,,150,",,W",180,",,W",13.0,",,W",21.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-05,2.91,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,61,",,W",51,",,W",,,280,",,W",240,",,W",10.1,",,W",18.1,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-06,4.92,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,54,",,W",45,",,W",,,250,",,W",300,",,W",12.1,",,W",18.1,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-07,4.70,",,W",,,0.10,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,57,",,W",41,",,W",,,220,",,W",230,",,W",13.0,",,W",19.0,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-08,7.61,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,41,",,W",29,",,W",,,300,",,W",300,",,W",18.1,",,W",30.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-09,3.13,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,41,",,W",27,",,W",,,230,",,W",210,",,W",12.1,",,W",21.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-10,3.80,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,51,",,W",38,",,W",,,240,",,W",210,",,W",14.1,",,W",21.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-11,2.46,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,62,",,W",46,",,W",,,140,",,W",270,",,W",10.1,",,W",21.9,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-12,9.40,",,W",,,0.04,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,57,",,W",25,",,W",,,290,",,W",310,",,W",17.0,",,W",29.1,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-13,5.37,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,34,",,W",23,",,W",,,300,",,W",300,",,W",18.1,",,W",29.1,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-14,4.25,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,45,",,W",28,",,W",,,260,",,W",230,",,W",12.1,",,W",19.9,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-15,4.25,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,51,",,W",37,",,W",,,300,",,W",290,",,W",12.1,",,W",18.1,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-16,10.29,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,42,",,W",31,",,W",,,60,",,W",50,",,W",19.9,",,W",32.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-17,10.51,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,43,",,W",30,",,W",,,50,",,W",60,",,W",19.9,",,W",28.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-18,6.04,",,W",,,0.48,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,42,",,W",37,",,W",,,40,",,W",50,",,W",15.0,",,W",23.0,",,W",1,",,W",,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-19,4.47,",,W",,,0.18,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,48,",,W",40,",,W",,,360,",,W",270,",,W",12.1,",,W",16.1,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-20,5.14,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,49,",,W",40,",,W",,,300,",,W",300,",,W",16.1,",,W",25.1,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-21,4.47,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,53,",,W",39,",,W",,,220,",,W",210,",,W",12.1,",,W",19.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-22,7.38,",,W",,,0.07,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,53,",,W",38,",,W",,,310,",,W",270,",,W",18.1,",,W",34.0,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-23,4.25,",,W",,,0.03,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,45,",,W",34,",,W",,,270,",,W",280,",,W",12.1,",,W",18.1,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-24,8.05,",,W",,,0.90,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,46,",,W",40,",,W",,,280,",,W",290,",,W",17.0,",,W",29.1,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-25,5.14,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,53,",,W",39,",,W",,,260,",,W",270,",,W",13.0,",,W",19.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-26,4.25,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,61,",,W",44,",,W",,,220,",,W",240,",,W",10.1,",,W",18.1,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-27,4.25,",,W",,,0.04,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,59,",,W",49,",,W",,,280,",,W",260,",,W",21.9,",,W",35.1,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-28,11.41,",,W",,,0.00,"T,,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,53,",,W",37,",,W",,,300,",,W",310,",,W",23.0,",,W",36.9,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-29,6.26,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,40,",,W",30,",,W",,,300,",,W",360,",,W",14.1,",,W",23.9,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-11-30,4.25,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,43,",,W",31,",,W",,,340,",,W",330,",,W",13.0,",,W",17.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-01,9.84,",,W",,,0.62,",,W,2400",0.0,"T,,W,2400",0.0,",,W,2400",,,39,",,W",30,",,W",,,50,",,W",80,",,W",23.0,",,W",35.1,",,W",1,",,W",,,,,,,1,",,W",,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-02,8.50,",,W",,,0.48,",,W,2400",1.3,",,W,2400",0.0,",,W,2400",,,37,",,W",31,",,W",,,40,",,W",30,",,W",19.9,",,W",30.0,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-03,7.16,",,W",,,0.02,",,W,2400",0.3,",,W,2400",1.2,",,W,2400",,,36,",,W",30,",,W",,,310,",,W",280,",,W",17.0,",,W",30.0,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-04,5.37,",,W",,,0.00,"T,,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,39,",,W",32,",,W",,,250,",,W",220,",,W",13.0,",,W",19.9,",,W",,,,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-05,9.40,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,42,",,W",36,",,W",,,270,",,W",280,",,W",19.9,",,W",33.1,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-06,7.38,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,50,",,W",34,",,W",,,300,",,W",300,",,W",19.9,",,W",30.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-07,6.93,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,38,",,W",30,",,W",,,300,",,W",290,",,W",15.0,",,W",23.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-08,2.68,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,46,",,W",28,",,W",,,180,",,W",150,",,W",10.1,",,W",19.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-09,4.47,",,W",,,1.57,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,55,",,W",42,",,W",,,240,",,W",250,",,W",14.1,",,W",23.9,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-10,6.93,",,W",,,0.13,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,58,",,W",39,",,W",,,280,",,W",270,",,W",17.0,",,W",28.0,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-11,6.26,",,W",,,0.26,",,W,2400",0.2,",,W,2400",0.0,"T,,W,2400",,,40,",,W",31,",,W",,,270,",,W",240,",,W",17.0,",,W",29.1,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-12,4.70,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,36,",,W",26,",,W",,,340,",,W",340,",,W",15.0,",,W",19.9,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-13,5.82,",,W",,,0.81,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,48,",,W",33,",,W",,,50,",,W",60,",,W",14.1,",,W",18.1,",,W",1,",,W",,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-14,6.04,",,W",,,1.16,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,56,",,W",45,",,W",,,250,",,W",230,",,W",19.9,",,W",30.0,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-15,9.62,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,49,",,W",37,",,W",,,270,",,W",280,",,W",21.0,",,W",38.9,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-16,3.80,",,W",,,0.10,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,37,",,W",33,",,W",,,310,",,W",260,",,W",12.1,",,W",19.9,",,W",1,",,W",,,,,,,1,",,W",,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-17,8.72,",,W",,,0.90,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,35,",,W",32,",,W",,,60,",,W",50,",,W",17.0,",,W",25.9,",,W",1,",,W",,,,,,,1,",,W",,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-18,8.95,",,W",,,0.03,",,W,2400",0.7,",,W,2400",0.0,",,W,2400",,,36,",,W",21,",,W",,,300,",,W",310,",,W",19.9,",,W",31.1,",,W",1,",,W",,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-19,10.51,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,"T,,W,2400",,,25,",,W",16,",,W",,,280,",,W",270,",,W",19.9,",,W",32.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-20,6.04,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,"T,,W,2400",,,33,",,W",22,",,W",,,360,",,W",290,",,W",12.1,",,W",18.1,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-21,2.91,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,35,",,W",23,",,W",,,20,",,W",10,",,W",13.0,",,W",19.9,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-22,4.70,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,46,",,W",30,",,W",,,220,",,W",230,",,W",14.1,",,W",21.0,",,W",,,,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-23,4.70,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,57,",,W",41,",,W",,,240,",,W",240,",,W",14.1,",,W",21.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-24,5.82,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,47,",,W",36,",,W",,,360,",,W",30,",,W",15.0,",,W",21.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-25,3.58,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,47,",,W",32,",,W",,,220,",,W",230,",,W",8.9,",,W",14.1,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-26,5.82,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,46,",,W",36,",,W",,,50,",,W",60,",,W",13.0,",,W",17.0,",,W",1,",,W",,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-27,4.47,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,54,",,W",46,",,W",,,250,",,W",210,",,W",14.1,",,W",21.0,",,W",,,,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-28,4.03,",,W",,,0.00,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,51,",,W",43,",,W",,,300,",,W",290,",,W",10.1,",,W",18.1,",,W",1,",,W",,,,,,,,,1,",,W"
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-29,4.92,",,W",,,0.25,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,44,",,W",39,",,W",,,90,",,W",80,",,W",10.1,",,W",13.0,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-30,12.75,",,W",,,0.74,",,W,2400",0.0,"T,,W,2400",0.0,",,W,2400",,,41,",,W",37,",,W",,,70,",,W",60,",,W",25.1,",,W",38.9,",,W",1,",,W",,,,,,,,,,
"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2019-12-31,5.14,",,W",,,0.02,",,W,2400",0.0,",,W,2400",0.0,",,W,2400",,,45,",,W",36,",,W",,,40,",,W",30,",,W",16.1,",,W",23.9,",,W",1,",,W",,,,,,,,,,
